latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
6.384,9.691,355.5,1.2,1.1,2020-02-19,1240,A,97,6.0NRT,307,80.9,D
6.382,9.681,332.2,1.2,1.1,2020-02-19,1240,A,80,6.0NRT,304.4,27.2,D
6.629,11.31,329.8,1,1,2020-02-19,1240,A,74,6.0NRT,313.6,11.7,D
6.483,10.302,324.3,1.1,1,2020-02-19,1240,A,47,6.0NRT,308.4,7.6,D
6.424,9.834,318.2,1.1,1.1,2020-02-19,1240,A,18,6.0NRT,304.3,7.3,D
6.587,10.89,321.1,1,1,2020-02-19,1240,A,37,6.0NRT,304.8,7.1,D
6.428,9.826,320.1,1.1,1.1,2020-02-19,1240,A,51,6.0NRT,305.2,9.6,D
7.841,20.219,322.2,3.2,1.7,2020-02-19,1240,A,54,6.0NRT,301.6,30.9,D
7.245,15.537,324.9,1.4,1.2,2020-02-19,1240,A,56,6.0NRT,308.1,12.1,D
6.652,11.273,334.6,1,1,2020-02-19,1240,A,80,6.0NRT,314.2,18.7,D
6.61,10.989,332.8,1,1,2020-02-19,1240,A,79,6.0NRT,303.3,21.8,D
6.609,10.98,336.9,1,1,2020-02-19,1240,A,83,6.0NRT,302.3,27.5,D
6.608,10.971,326.1,1,1,2020-02-19,1240,A,62,6.0NRT,302.5,13.6,D
6.453,9.926,325.5,1.1,1.1,2020-02-19,1240,A,65,6.0NRT,307.4,14.8,D
6.618,10.978,323.2,1,1,2020-02-19,1240,A,54,6.0NRT,302.6,10.2,D
6.617,10.969,331.9,1,1,2020-02-19,1240,A,77,6.0NRT,303,22.1,D
6.396,9.481,327.4,1.2,1.1,2020-02-19,1240,A,72,6.0NRT,306.3,19,D
6.646,11.106,329.4,1,1,2020-02-19,1240,A,68,6.0NRT,312.5,11.3,D
6.628,10.986,332.4,1,1,2020-02-19,1240,A,72,6.0NRT,304.1,20.7,D
6.627,10.977,329.4,1,1,2020-02-19,1240,A,68,6.0NRT,304,16.6,D
6.626,10.968,333.8,1,1,2020-02-19,1240,A,80,6.0NRT,304.7,23.2,D
6.449,9.77,320.8,1.1,1.1,2020-02-19,1240,A,55,6.0NRT,305.4,9.5,D
7.014,13.622,322.4,1.1,1,2020-02-19,1240,A,52,6.0NRT,306.5,8.2,D
6.481,9.922,324.9,1.1,1.1,2020-02-19,1240,A,68,6.0NRT,309.2,13.4,D
6.823,12.207,322.4,1,1,2020-02-19,1240,A,51,6.0NRT,304.4,7.7,D
6.671,11.149,326.6,1,1,2020-02-19,1240,A,61,6.0NRT,311.9,6.4,D
6.637,10.919,327.4,1,1,2020-02-19,1240,A,63,6.0NRT,305.1,13.4,D
6.658,11.001,350.6,1,1,2020-02-19,1240,A,94,6.0NRT,308.2,54.8,D
6.646,10.918,349,1,1,2020-02-19,1240,A,93,6.0NRT,307.3,48.9,D
6.645,10.909,326.5,1,1,2020-02-19,1240,A,65,6.0NRT,306.5,11.9,D
6.64,10.872,327.7,1,1,2020-02-19,1240,A,70,6.0NRT,307.3,13.6,D
6.482,9.797,336.1,1.1,1.1,2020-02-19,1240,A,84,6.0NRT,306.5,32.1,D
7.832,19.434,323.7,2.8,1.6,2020-02-19,1240,A,59,6.0NRT,299,31.3,D
6.874,12.437,338.8,1,1,2020-02-19,1240,A,85,6.0NRT,308.2,28.5,D
6.655,10.916,326.1,1,1,2020-02-19,1240,A,63,6.0NRT,306.7,11.3,D
6.564,10.293,330.1,1.1,1,2020-02-19,1240,A,74,6.0NRT,306.3,17.1,D
6.492,9.795,349.1,1.1,1.1,2020-02-19,1240,A,94,6.0NRT,306.2,60.4,D
6.352,8.851,322.3,1.3,1.1,2020-02-19,1240,A,63,6.0NRT,299.7,18.3,D
7.241,14.904,322.1,1.3,1.1,2020-02-19,1240,A,28,6.0NRT,306,8.3,D
6.91,12.56,337.4,1,1,2020-02-19,1240,A,84,6.0NRT,309.3,25.3,D
6.677,10.941,326.1,1,1,2020-02-19,1240,A,60,6.0NRT,307.7,9.9,D
6.919,12.562,323.1,1,1,2020-02-19,1240,A,54,6.0NRT,308.7,8.1,D
6.918,12.553,325.5,1,1,2020-02-19,1240,A,64,6.0NRT,308.5,10.5,D
6.917,12.544,328.7,1,1,2020-02-19,1240,A,71,6.0NRT,307.9,13.7,D
6.686,10.943,331.9,1,1,2020-02-19,1240,A,70,6.0NRT,306.2,19.1,D
6.685,10.934,349.6,1,1,2020-02-19,1240,A,94,6.0NRT,309.9,51.6,D
6.683,10.925,327.1,1,1,2020-02-19,1240,A,62,6.0NRT,309.2,14.1,D
6.624,10.524,324.5,1.1,1,2020-02-19,1240,A,65,6.0NRT,308.6,8.5,D
7.834,19.428,323.1,2.8,1.6,2020-02-19,1240,A,57,6.0NRT,298.9,29.1,D
6.694,10.933,352.7,1,1,2020-02-19,1240,A,95,6.0NRT,309.9,57.5,D
6.692,10.924,334,1,1,2020-02-19,1240,A,79,6.0NRT,308.5,22,D
6.708,10.969,324.9,1,1,2020-02-19,1240,A,64,6.0NRT,306.8,10.8,D
7.286,15.008,323.2,1.3,1.1,2020-02-19,1240,A,45,6.0NRT,306.1,9.9,D
7.096,13.624,330.3,1.1,1,2020-02-19,1240,A,75,6.0NRT,307.4,17.2,D
7.095,13.614,322,1.1,1,2020-02-19,1240,A,48,6.0NRT,307.6,6.1,D
6.713,10.939,328,1,1,2020-02-19,1240,A,70,6.0NRT,307.4,13.3,D
6.712,10.93,324,1,1,2020-02-19,1240,A,53,6.0NRT,306.8,8.7,D
6.599,10.162,326.1,1.1,1,2020-02-19,1240,A,70,6.0NRT,310.4,15,D
6.721,10.929,325.9,1,1,2020-02-19,1240,A,67,6.0NRT,308,11.3,D
6.686,10.688,338,1.1,1,2020-02-19,1240,A,85,6.0NRT,304.9,32.5,D
6.365,8.54,322.4,1.4,1.2,2020-02-19,1240,A,42,6.0NRT,306,5.8,D
7.559,16.877,332.3,1.7,1.3,2020-02-19,1240,A,75,6.0NRT,309.4,35.4,D
7.28,14.814,338.3,1.2,1.1,2020-02-19,1240,A,84,6.0NRT,307.4,37.2,D
7.697,17.82,324.9,2.1,1.4,2020-02-19,1240,A,56,6.0NRT,305.7,19.9,D
7.549,16.63,331.3,1.7,1.3,2020-02-19,1240,A,74,6.0NRT,311.8,24.1,D
7.599,16.824,326.6,1.7,1.3,2020-02-19,1240,A,62,6.0NRT,309,18.4,D
6.797,11.134,325.3,1,1,2020-02-19,1240,A,60,6.0NRT,311.1,7,D
6.795,11.125,338.8,1,1,2020-02-19,1240,A,85,6.0NRT,311.6,25.9,D
6.592,9.722,324.5,1.2,1.1,2020-02-19,1240,A,66,6.0NRT,307.4,13.7,D
7.919,19.486,320.8,2.8,1.6,2020-02-19,1240,A,41,6.0NRT,297.4,18.1,D
6.743,10.701,321.7,1,1,2020-02-19,1240,A,55,6.0NRT,302.9,11.4,D
6.597,9.725,322.2,1.2,1.1,2020-02-19,1240,A,49,6.0NRT,308,9.7,D
7.599,16.833,330.1,1.7,1.3,2020-02-19,1240,A,71,6.0NRT,308.6,28.8,D
7.21,13.92,326.4,1.1,1.1,2020-02-19,1240,A,52,6.0NRT,309.6,7.7,D
7.209,13.91,331.3,1.1,1.1,2020-02-19,1240,A,75,6.0NRT,309.2,14.9,D
7.208,13.901,325.5,1.1,1.1,2020-02-19,1240,A,39,6.0NRT,309.1,6.5,D
6.723,10.502,334.9,1.1,1,2020-02-19,1240,A,82,6.0NRT,310.8,21.5,D
6.808,11.014,325.3,1,1,2020-02-19,1240,A,58,6.0NRT,309.3,7.1,D
6.806,11.004,367.8,1,1,2020-02-19,1240,A,100,6.0NRT,312.7,97,D
6.662,10.028,324.5,1.1,1.1,2020-02-19,1240,A,65,6.0NRT,308.4,11.3,D
6.815,11.003,332.4,1,1,2020-02-19,1240,A,79,6.0NRT,311.1,16.8,D
6.814,10.994,326.3,1,1,2020-02-19,1240,A,65,6.0NRT,309.8,9.4,D
6.681,10.095,326.7,1.1,1,2020-02-19,1240,A,70,6.0NRT,305.5,14.9,D
6.629,9.741,327.4,1.1,1.1,2020-02-19,1240,A,71,6.0NRT,309.2,15.7,D
6.832,11.057,331.7,1,1,2020-02-19,1240,A,78,6.0NRT,313.1,14.8,D
7.42,15.159,323,1.3,1.1,2020-02-19,1240,A,30,6.0NRT,306.3,10.4,D
7.409,15.078,329.6,1.3,1.1,2020-02-19,1240,A,71,6.0NRT,307.4,19.8,D
6.724,10.257,325.2,1.1,1,2020-02-19,1240,A,67,6.0NRT,307.9,12,D
6.723,10.247,323.6,1.1,1,2020-02-19,1240,A,63,6.0NRT,307,9.9,D
6.669,9.882,320.2,1.1,1.1,2020-02-19,1240,A,36,6.0NRT,305.8,7.7,D
6.916,11.506,326.2,1,1,2020-02-19,1240,A,67,6.0NRT,311.8,8.6,D
7.315,14.256,323.2,1.2,1.1,2020-02-19,1240,A,52,6.0NRT,305.8,11.2,D
7.723,17.139,337.1,1.8,1.3,2020-02-19,1240,A,82,6.0NRT,307.5,50.4,D
6.647,9.537,345.4,1.2,1.1,2020-02-19,1240,A,91,6.0NRT,308.8,50.9,D
7.739,17.171,326,1.8,1.3,2020-02-19,1240,A,56,6.0NRT,307.2,16.7,D
7.734,17.138,327.7,1.8,1.3,2020-02-19,1240,A,46,6.0NRT,307.4,18.2,D
6.657,9.535,334.8,1.2,1.1,2020-02-19,1240,A,82,6.0NRT,307.9,27.8,D
7.716,17.134,328.2,1.8,1.3,2020-02-19,1240,A,60,6.0NRT,307.5,20.4,D
6.876,10.979,323.1,1,1,2020-02-19,1240,A,62,6.0NRT,308.9,6.7,D
7.728,17.133,329.5,1.8,1.3,2020-02-19,1240,A,62,6.0NRT,308.2,24.8,D
7.084,12.361,322.7,1,1,2020-02-19,1240,A,45,6.0NRT,309.5,6.5,D
6.776,10.244,321.6,1.1,1,2020-02-19,1240,A,53,6.0NRT,306.3,9,D
6.775,10.234,322.1,1.1,1,2020-02-19,1240,A,56,6.0NRT,306.7,9.9,D
6.9,11.022,328.9,1,1,2020-02-19,1240,A,73,6.0NRT,311.6,12.1,D
7.963,18.779,324.4,2.5,1.5,2020-02-19,1240,A,58,6.0NRT,292.7,47.2,D
6.899,10.948,321.6,1,1,2020-02-19,1240,A,32,6.0NRT,307.7,8.3,D
6.733,9.824,334,1.1,1.1,2020-02-19,1240,A,80,6.0NRT,306.2,28.1,D
7.506,15.201,324.3,1.3,1.1,2020-02-19,1240,A,49,6.0NRT,305.9,13.5,D
6.745,9.842,336.7,1.1,1.1,2020-02-19,1240,A,83,6.0NRT,306,32.3,D
7.82,17.463,337.1,1.9,1.4,2020-02-19,1240,A,82,6.0NRT,310.2,55.9,D
7.818,17.446,334.8,1.9,1.4,2020-02-19,1240,A,79,6.0NRT,308.8,46.1,D
6.988,11.435,324.8,1,1,2020-02-19,1240,A,66,6.0NRT,304.6,10.7,D
6.986,11.426,321.4,1,1,2020-02-19,1240,A,54,6.0NRT,304.1,7.6,D
7.328,13.767,330.8,1.1,1,2020-02-19,1240,A,75,6.0NRT,309.1,16.8,D
6.802,10.099,322.9,1.1,1,2020-02-19,1240,A,55,6.0NRT,305.6,10.4,D
7.349,13.845,327.9,1.1,1,2020-02-19,1240,A,69,6.0NRT,310.4,12.8,D
7.01,11.459,324.4,1,1,2020-02-19,1240,A,63,6.0NRT,307.5,8.7,D
7.008,11.45,326.9,1,1,2020-02-19,1240,A,69,6.0NRT,306,11.7,D
6.901,10.709,331,1,1,2020-02-19,1240,A,77,6.0NRT,305.8,20.9,D
6.9,10.7,325.1,1,1,2020-02-19,1240,A,67,6.0NRT,305.4,13.8,D
6.796,9.988,322.8,1.1,1.1,2020-02-19,1240,A,57,6.0NRT,307.7,10.7,D
6.784,9.908,321.6,1.1,1.1,2020-02-19,1240,A,43,6.0NRT,307.1,6.9,D
7.907,17.836,322.7,2.1,1.4,2020-02-19,1240,A,48,6.0NRT,304.1,22.3,D
7.372,13.942,324.2,1.1,1.1,2020-02-19,1240,A,50,6.0NRT,306.8,9.2,D
6.933,10.866,319.9,1,1,2020-02-19,1240,A,35,6.0NRT,304.2,9.2,D
6.793,9.907,326.1,1.1,1.1,2020-02-19,1240,A,63,6.0NRT,305.9,12.1,D
7.94,17.986,326.5,2.1,1.4,2020-02-19,1240,A,58,6.0NRT,305.8,30.3,D
7.878,17.527,332,2,1.4,2020-02-19,1240,A,72,6.0NRT,308.4,36.1,D
6.832,10.105,335.5,1.1,1,2020-02-19,1240,A,82,6.0NRT,307.7,27.3,D
6.83,10.096,337.5,1.1,1,2020-02-19,1240,A,84,6.0NRT,305.8,30.6,D
6.839,10.108,340.5,1.1,1,2020-02-19,1240,A,87,6.0NRT,308.1,37.7,D
6.838,10.098,325.4,1.1,1,2020-02-19,1240,A,65,6.0NRT,307.6,13.5,D
6.835,10.078,329.1,1.1,1,2020-02-19,1240,A,73,6.0NRT,307.7,18.2,D
7.38,13.814,322.6,1.1,1,2020-02-19,1240,A,23,6.0NRT,307.5,6.6,D
7.986,18.335,324.6,2.3,1.5,2020-02-19,1240,A,58,6.0NRT,303.5,22.5,D
7.941,17.978,328.4,2.1,1.4,2020-02-19,1240,A,70,6.0NRT,306.5,37.4,D
7.882,17.519,326.5,2,1.4,2020-02-19,1240,A,42,6.0NRT,307.1,17,D
7.602,15.377,334.5,1.4,1.2,2020-02-19,1240,A,78,6.0NRT,309.7,20.8,D
7.377,13.654,345.9,1.1,1,2020-02-19,1240,A,91,6.0NRT,310.8,41.3,D
7.375,13.645,334.2,1.1,1,2020-02-19,1240,A,76,6.0NRT,310,19.7,D
7.12,11.838,323.3,1,1,2020-02-19,1240,A,58,6.0NRT,307.7,7.6,D
7.119,11.829,324,1,1,2020-02-19,1240,A,59,6.0NRT,307.6,8.9,D
7.01,11.074,331,1,1,2020-02-19,1240,A,78,6.0NRT,310,16.6,D
6.845,9.954,323.1,1.1,1.1,2020-02-19,1240,A,46,6.0NRT,308.9,8.6,D
8.039,18.54,323.5,2.4,1.5,2020-02-19,1240,A,33,6.0NRT,301.2,25.1,D
7.624,15.387,330.1,1.4,1.2,2020-02-19,1240,A,62,6.0NRT,312.9,12.6,D
7.332,13.204,330,1,1,2020-02-19,1240,A,65,6.0NRT,310.3,13.7,D
7.331,13.195,339.1,1,1,2020-02-19,1240,A,85,6.0NRT,311.6,27.7,D
6.978,10.729,327.9,1,1,2020-02-19,1240,A,73,6.0NRT,307.8,14.8,D
6.858,9.912,326.3,1.1,1.1,2020-02-19,1240,A,61,6.0NRT,307.3,12.9,D
8.219,19.725,326.6,3,1.6,2020-02-19,1240,A,70,6.0NRT,303.4,45.5,D
7.442,13.916,343,1.1,1.1,2020-02-19,1240,A,88,6.0NRT,314.6,32,D
7.34,13.193,328.3,1,1,2020-02-19,1240,A,44,6.0NRT,308.9,11.9,D
7.451,13.915,337.2,1.1,1.1,2020-02-19,1240,A,82,6.0NRT,315.1,20.6,D
7.968,17.598,331.6,2,1.4,2020-02-19,1240,A,75,6.0NRT,309.7,33.8,D
7.689,15.478,328.6,1.4,1.2,2020-02-19,1240,A,56,6.0NRT,311,11.9,D
6.997,10.602,325.8,1.1,1,2020-02-19,1240,A,68,6.0NRT,306.3,14.4,D
6.936,10.182,346.2,1.1,1,2020-02-19,1240,A,91,6.0NRT,309.3,47.5,D
7.005,10.605,323.1,1.1,1,2020-02-19,1240,A,59,6.0NRT,305.8,11,D
6.926,10.078,324.4,1.1,1,2020-02-19,1240,A,54,6.0NRT,305.4,11.1,D
7.97,17.593,327.4,2,1.4,2020-02-19,1240,A,50,6.0NRT,309.3,19,D
7.561,14.474,326.3,1.2,1.1,2020-02-19,1240,A,36,6.0NRT,309.1,9.7,D
7.149,11.527,331.8,1,1,2020-02-19,1240,A,78,6.0NRT,303.7,21.7,D
7.147,11.518,321.4,1,1,2020-02-19,1240,A,44,6.0NRT,303.5,10.1,D
8.1,18.527,322.1,2.4,1.5,2020-02-19,1240,A,42,6.0NRT,300.7,20.8,D
7.424,13.407,323.1,1.1,1,2020-02-19,1240,A,48,6.0NRT,306.7,8.6,D
7.109,11.193,321.5,1,1,2020-02-19,1240,A,43,6.0NRT,308.3,6.8,D
6.998,10.432,325.5,1.1,1,2020-02-19,1240,A,65,6.0NRT,312.2,9.2,D
7.987,17.536,328.7,2,1.4,2020-02-19,1240,A,68,6.0NRT,307,27.4,D
7.402,13.112,327.4,1,1,2020-02-19,1240,A,68,6.0NRT,309.3,12.1,D
7.383,12.982,327.6,1,1,2020-02-19,1240,A,69,6.0NRT,313.5,9.2,D
7.054,10.684,322.6,1,1,2020-02-19,1240,A,58,6.0NRT,307.4,9.2,D
7.143,11.233,324.4,1,1,2020-02-19,1240,A,55,6.0NRT,308.5,9.8,D
7.074,10.757,340.5,1,1,2020-02-19,1240,A,87,6.0NRT,308.8,34.8,D
7.072,10.748,321.7,1,1,2020-02-19,1240,A,53,6.0NRT,305.5,7.8,D
7.054,10.559,325.7,1.1,1,2020-02-19,1240,A,67,6.0NRT,306.4,14.2,D
7.053,10.55,338.1,1.1,1,2020-02-19,1240,A,85,6.0NRT,306.3,32.5,D
8.015,17.372,324.3,1.9,1.4,2020-02-19,1240,A,11,6.0NRT,306.4,18.7,D
7.243,11.805,327.9,1,1,2020-02-19,1240,A,71,6.0NRT,312.2,10.2,D
7.242,11.797,327.4,1,1,2020-02-19,1240,A,72,6.0NRT,312,9.5,D
8.283,19.296,325,2.8,1.6,2020-02-19,1240,A,55,6.0NRT,301.4,41.6,D
8.027,17.371,325,1.9,1.4,2020-02-19,1240,A,27,6.0NRT,306.8,18.9,D
7.509,13.541,324,1.1,1,2020-02-19,1240,A,51,6.0NRT,309.8,7.2,D
7.507,13.531,332.9,1.1,1,2020-02-19,1240,A,77,6.0NRT,308.9,19.9,D
8.021,17.365,328.7,1.9,1.4,2020-02-19,1240,A,52,6.0NRT,307,27.2,D
7.711,14.977,326.4,1.3,1.1,2020-02-19,1240,A,51,6.0NRT,308.2,8.4,D
7.092,10.566,332.9,1.1,1,2020-02-19,1240,A,78,6.0NRT,306.1,21.7,D
7.09,10.557,321.5,1.1,1,2020-02-19,1240,A,17,6.0NRT,306.4,7.8,D
7.189,11.165,326.3,1,1,2020-02-19,1240,A,69,6.0NRT,307.1,11.2,D
7.142,10.778,323.5,1,1,2020-02-19,1240,A,58,6.0NRT,304,12.3,D
7.14,10.769,322.7,1,1,2020-02-19,1240,A,51,6.0NRT,304.7,10.5,D
7.137,10.75,321.8,1,1,2020-02-19,1240,A,40,6.0NRT,306.5,8.4,D
7.202,11.127,333.8,1,1,2020-02-19,1240,A,80,6.0NRT,308.5,21.2,D
7.2,11.118,324.6,1,1,2020-02-19,1240,A,65,6.0NRT,309.4,9,D
7.146,10.749,327.4,1,1,2020-02-19,1240,A,66,6.0NRT,306.4,14.8,D
7.064,10.19,327.4,1.1,1,2020-02-19,1240,A,46,6.0NRT,311.4,10.6,D
7.073,10.188,347.6,1.1,1,2020-02-19,1240,A,92,6.0NRT,314,45.7,D
7.012,9.774,325.7,1.1,1.1,2020-02-19,1240,A,58,6.0NRT,308.6,12.1,D
7.845,15.584,338.9,1.4,1.2,2020-02-19,1240,A,82,6.0NRT,313.1,34.4,D
7.226,11.168,321.9,1,1,2020-02-19,1240,A,52,6.0NRT,308.8,6.3,D
7.161,10.719,325.8,1,1,2020-02-19,1240,A,58,6.0NRT,304.6,12.6,D
7.098,10.294,322.7,1.1,1,2020-02-19,1240,A,43,6.0NRT,305.6,10.1,D
7.17,10.717,324.6,1,1,2020-02-19,1240,A,62,6.0NRT,305.7,11.7,D
7.168,10.708,340.9,1,1,2020-02-19,1240,A,87,6.0NRT,307.3,34.7,D
8.035,16.828,328.8,1.7,1.3,2020-02-19,1240,A,53,6.0NRT,308.5,22.9,D
7.328,11.75,333.5,1,1,2020-02-19,1240,A,80,6.0NRT,308.6,18.9,D
7.161,10.594,338.8,1,1,2020-02-19,1240,A,85,6.0NRT,310.5,27.9,D
7.16,10.585,326.9,1.1,1,2020-02-19,1240,A,65,6.0NRT,311.8,10.7,D
8.12,17.369,327,1.9,1.4,2020-02-19,1240,A,41,6.0NRT,309,18.7,D
8.042,16.796,338.7,1.7,1.3,2020-02-19,1240,A,83,6.0NRT,308,55.9,D
8.054,16.794,333,1.7,1.3,2020-02-19,1240,A,74,6.0NRT,308.6,36.3,D
7.166,10.497,349.3,1.1,1,2020-02-19,1240,A,93,6.0NRT,311.1,53.5,D
8.038,16.791,331,1.7,1.3,2020-02-19,1240,A,64,6.0NRT,308.1,30.1,D
7.53,12.977,324.1,1,1,2020-02-19,1240,A,63,6.0NRT,310.7,7,D
7.158,10.396,327.4,1.1,1,2020-02-19,1240,A,65,6.0NRT,313.2,8.7,D
8.273,18.558,323.5,2.4,1.5,2020-02-19,1240,A,32,6.0NRT,301.2,27.3,D
8.05,16.789,326.9,1.7,1.3,2020-02-19,1240,A,29,6.0NRT,309,19.7,D
7.459,12.411,322.3,1,1,2020-02-19,1240,A,23,6.0NRT,307.9,6.8,D
8.061,16.788,330.6,1.7,1.3,2020-02-19,1240,A,60,6.0NRT,309.9,28.8,D
7.224,10.713,328.9,1,1,2020-02-19,1240,A,51,6.0NRT,309.6,15.6,D
7.233,10.712,336,1,1,2020-02-19,1240,A,69,6.0NRT,308.1,25.2,D
7.23,10.693,328.6,1,1,2020-02-19,1240,A,49,6.0NRT,312.2,12.7,D
7.852,14.894,331.3,1.3,1.1,2020-02-19,1240,A,73,6.0NRT,312.1,14.1,D
7.369,11.335,326,1,1,2020-02-19,1240,A,65,6.0NRT,310.2,7.8,D
7.251,10.517,337.1,1.1,1,2020-02-19,1240,A,82,6.0NRT,312.2,21.1,D
7.383,11.37,323.4,1,1,2020-02-19,1240,A,47,6.0NRT,308.4,6.4,D
6.679,6.602,325.1,1.9,1.3,2020-02-19,1240,A,53,6.0NRT,301,28.8,D
7.533,12.338,327.6,1,1,2020-02-19,1240,A,50,6.0NRT,310.5,11,D
7.106,9.43,330.3,1.2,1.1,2020-02-19,1240,A,67,6.0NRT,313.6,11.2,D
7.408,11.405,331.7,1,1,2020-02-19,1240,A,76,6.0NRT,309.1,17.8,D
7.634,12.795,328.6,1,1,2020-02-19,1240,A,73,6.0NRT,309.9,13.8,D
8.501,19.198,327.4,2.7,1.6,2020-02-19,1240,A,34,6.0NRT,305.5,47.8,D
8.498,19.173,328.5,2.7,1.6,2020-02-19,1240,A,60,6.0NRT,304.6,46.7,D
7.79,13.843,326.7,1.1,1.1,2020-02-19,1240,A,67,6.0NRT,306.5,15.5,D
7.674,13.016,332,1,1,2020-02-19,1240,A,78,6.0NRT,311,16.1,D
7.612,12.576,326.5,1,1,2020-02-19,1240,A,60,6.0NRT,312,9,D
7.488,11.705,321.3,1,1,2020-02-19,1240,A,35,6.0NRT,307.8,8.4,D
7.161,9.475,333.4,1.2,1.1,2020-02-19,1240,A,74,6.0NRT,313.2,16.3,D
7.16,9.465,336.7,1.2,1.1,2020-02-19,1240,A,80,6.0NRT,314,22.4,D
8.544,19.421,324.3,2.8,1.6,2020-02-19,1240,A,31,6.0NRT,302,36.7,D
8.09,15.965,328.8,1.5,1.2,2020-02-19,1240,A,48,6.0NRT,308,17.5,D
7.783,13.724,342.2,1.1,1,2020-02-19,1240,A,88,6.0NRT,313.4,35.4,D
7.625,12.602,344.4,1,1,2020-02-19,1240,A,90,6.0NRT,310.8,36.4,D
7.624,12.593,328.4,1,1,2020-02-19,1240,A,66,6.0NRT,311,10.7,D
7.792,13.722,332.8,1.1,1,2020-02-19,1240,A,74,6.0NRT,312.6,18.5,D
7.791,13.712,329.4,1.1,1,2020-02-19,1240,A,56,6.0NRT,310,14,D
7.638,12.628,323.9,1,1,2020-02-19,1240,A,60,6.0NRT,308.7,6.9,D
7.361,10.705,342.7,1,1,2020-02-19,1240,A,88,6.0NRT,306.6,39.9,D
7.334,10.518,330.1,1.1,1,2020-02-19,1240,A,71,6.0NRT,314.7,8.1,D
8.212,16.698,325.6,1.7,1.3,2020-02-19,1240,A,22,6.0NRT,308.3,15.7,D
6.803,6.888,345.1,1.8,1.3,2020-02-19,1240,A,91,6.0NRT,305.3,87.8,D
7.38,10.703,381.2,1,1,2020-02-19,1240,A,100,6.0NRT,311.4,155.3,D
7.378,10.694,331.3,1,1,2020-02-19,1240,A,74,6.0NRT,306.4,19.1,D
7.377,10.684,330.6,1,1,2020-02-19,1240,A,73,6.0NRT,307.1,19.1,D
7.167,9.247,329.8,1.2,1.1,2020-02-19,1240,A,57,6.0NRT,312.4,13,D
8.213,16.723,328,1.7,1.3,2020-02-19,1240,A,37,6.0NRT,306.5,24.3,D
6.813,6.897,336.7,1.8,1.3,2020-02-19,1240,A,84,6.0NRT,306.7,51.8,D
6.811,6.882,331.1,1.8,1.3,2020-02-19,1240,A,60,6.0NRT,303.8,36.5,D
7.134,8.887,328,1.3,1.1,2020-02-19,1240,A,59,6.0NRT,311.5,8.6,D
7.331,10.132,330.8,1.1,1,2020-02-19,1240,A,70,6.0NRT,314,10,D
7.118,8.714,329.6,1.3,1.1,2020-02-19,1240,A,66,6.0NRT,312.9,11.2,D
7.433,10.756,334.1,1,1,2020-02-19,1240,A,78,6.0NRT,311,22.6,D
7.431,10.746,337.1,1,1,2020-02-19,1240,A,82,6.0NRT,312.9,27.1,D
7.43,10.737,332.3,1,1,2020-02-19,1240,A,75,6.0NRT,310.3,19.7,D
8.177,15.934,332,1.5,1.2,2020-02-19,1240,A,69,6.0NRT,313.5,20.2,D
8.175,15.92,360.7,1.5,1.2,2020-02-19,1240,A,100,6.0NRT,316.1,124.7,D
8.186,15.919,338,1.5,1.2,2020-02-19,1240,A,82,6.0NRT,314.4,35.5,D
7.404,10.366,345.5,1.1,1,2020-02-19,1240,A,90,6.0NRT,318,34.8,D
7.402,10.357,338,1.1,1,2020-02-19,1240,A,82,6.0NRT,315.2,20.7,D
6.885,6.902,321.8,1.7,1.3,2020-02-19,1240,A,51,6.0NRT,304.4,13,D
7.587,11.566,323.9,1,1,2020-02-19,1240,A,52,6.0NRT,308.6,7.9,D
7.194,8.808,330.6,1.3,1.1,2020-02-19,1240,A,68,6.0NRT,313.3,11.2,D
8.042,14.71,324.5,1.2,1.1,2020-02-19,1240,A,45,6.0NRT,306.3,10,D
7.654,11.897,331.2,1,1,2020-02-19,1240,A,54,6.0NRT,311.1,16.2,D
7.614,11.555,325.3,1,1,2020-02-19,1240,A,59,6.0NRT,309.5,10.2,D
8.055,14.651,324.9,1.2,1.1,2020-02-19,1240,A,51,6.0NRT,306.8,11.2,D
7.57,11.186,328.5,1,1,2020-02-19,1240,A,67,6.0NRT,306.3,15.2,D
7.531,10.856,323.6,1,1,2020-02-19,1240,A,24,6.0NRT,305.7,12.4,D
8.191,15.512,326.9,1.4,1.2,2020-02-19,1240,A,61,6.0NRT,308.9,9.3,D
8.267,15.998,327.4,1.5,1.2,2020-02-19,1240,A,56,6.0NRT,310.3,9.4,D
7.228,8.691,330.6,1.3,1.1,2020-02-19,1240,A,69,6.0NRT,312.8,13.6,D
7.578,10.989,327.4,1,1,2020-02-19,1240,A,43,6.0NRT,311.9,11.5,D
8.393,16.677,326.4,1.7,1.3,2020-02-19,1240,A,48,6.0NRT,303.5,19.1,D
8.031,14.046,325.3,1.1,1.1,2020-02-19,1240,A,55,6.0NRT,305.8,9.3,D
7.769,12.191,326,1,1,2020-02-19,1240,A,41,6.0NRT,311.6,6.4,D
7.768,12.182,326.5,1,1,2020-02-19,1240,A,63,6.0NRT,311.8,7.6,D
7.766,12.173,327.1,1,1,2020-02-19,1240,A,65,6.0NRT,312.1,7.9,D
7.703,11.734,322.6,1,1,2020-02-19,1240,A,23,6.0NRT,309,5.8,D
